"","name","inDegree1.x","outDegree1.x","TotalDegree.x","betweenness1.x","inCloseness1.x","outCloseness1.x","County","Orgtype","address","lon","lat","inDegree1.y","outDegree1.y","TotalDegree.y","betweenness1.y","inCloseness1.y","outCloseness1.y","inDegreeR","outDegreeR","TotalDegreeR","betweennessR","inClosenessR","outClosenessR","inDegreeM","outDegreeM","TotalDegreeM","betweennessM","inClosenessM","outClosenessM","inDegreeE","outDegreeE","TotalDegreeE","betweennessE","inClosenessE","outClosenessE"
"88","Bay Area Water Keepers",1,0,1,0,0.00145842211217727,0.00125786163522013,"Galveston","NGO","Galveston, TX",-94.7976958,29.3013479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","Bayou City Waterkeeper",2,10,12,0.00125162393868262,0.00145492392800142,0.00252865436734278,"Harris","NGO","Houston, TX",-95.3698028,29.7604267,2,10,12,0.00125162393868262,0.00145492392800142,0.00252865436734278,1,10,11,0.000173897921919833,0.00270266343122012,0.00279319122096996,1,10,11,0.000739388370969403,0.00202006409587072,0.00207880446013076,0,5,5,0,0.00420168067226891,0.00431026643630081
"90","Bayou Land Conservancy",2,0,2,0,0.0014568780607742,0.00125786163522013,"Harris","NGO","Houston, TX",-95.3698028,29.7604267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","Bayou Preservation Association",2,0,2,0,0.00145856946299293,0.00125786163522013,"Harris","NGO","Houston, TX",-95.3698028,29.7604267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","Big Bend Conservancy",1,0,1,0,0.00126581067681016,0.00125786163522013,"Brewster","NGO","Big Bend National Park, TX",-103.2501638,29.2499017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","Big Bend Conservation Alliance",1,8,9,0.000427301898892104,0.00126421243864032,0.00259371171906901,"Brewster","NGO","Alpine, TX",-103.6610115,30.3584919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","Big Bend Ranch State Park",1,0,1,0,0.00125944584382872,0.00125786163522013,"Presidio","State Agency","Marfa, TX",-104.020623,30.3094622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","Big Brothers Big Sisters",1,0,1,0,0.00126103204514304,0.00125786163522013,"Hillsborough","NGO","Tampa, FL",-82.4571776,27.950575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","Big Thicket Natural Heritage Trust",2,0,2,0,0.00126581673078119,0.00125786163522013,"Hardin","NGO","Kountze, TX",-94.3124116,30.3715975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","Bike Austin",1,0,1,0,0.00126103204514304,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","BikeHouston",2,0,2,0,0.00146010904844657,0.00125786163522013,"Harris","NGO","Houston, TX",-95.3698028,29.7604267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","Bivins Foundation",1,0,1,0,0.00126262224695873,0.00125786163522013,"Potter","NGO","Amarillo, TX",-101.8312969,35.2219971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","Blanco River Regional Recovery Team",1,0,1,0,0.00145622877097226,0.00125786163522013,"Hays","NGO","San Marcos, TX",-97.9413941,29.8832749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","Botanic Gardens Conservation International",1,0,1,0,0.00126103204514304,0.00125786163522013,"Los Angeles","NGO","San Marino, CA",-118.1064585,34.121397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","Botanical Research Institute of Texas",2,11,13,0.00185174008934177,0.00145454278993764,0.00252969363307335,"Tarrant","NGO","Fort Worth, TX",-97.3307658,32.7554883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","Boy and Girl Scouts of America",2,0,2,0,0.00145849712341751,0.00125786163522013,"Dallas","NGO","Irving, TX",-96.9488945,32.8140177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","Boy Scouts of America",3,0,3,0,0.00126422049024369,0.00125786163522013,"Dallas","NGO","Irving, TX",-96.9488945,32.8140177,3,0,3,0,0.00126422049024369,0.00125786163522013,1,0,1,0,0.00268817204301075,0.00268096514745308,2,0,2,0,0.00199203187250996,0.00198412698412698,1,0,1,0,0.00421940928270042,0.00420168067226891
"105","Boys and Girls Club of Brazoria County",1,0,1,0,0.00126103204514304,0.00125786163522013,"Brazoria","NGO","Angleton, TX",-95.4318847,29.16941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","Brazoria County Office of Emergency Management",1,0,1,0,0.00126103204514304,0.00125786163522013,"Brazoria","Municipal/County","Angleton, TX",-95.4318847,29.16941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","Brazoria Heritage Foundation",1,0,1,0,0.00126103204514304,0.00125786163522013,"Brazoria","NGO","Brazoria, TX",-95.5691126,29.0444147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","Brazos Valley Children's Museum",1,0,1,0,0.00125944584382872,0.00125786163522013,"Brazos","NGO","Bryan, TX",-96.3699632,30.6743643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","Buffalo Bayou Partnership",4,0,4,0,0.00145889642019157,0.00125786163522013,"Harris","NGO","Houston, TX",-95.3698028,29.7604267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","Caddo Bio-Control Alliance",1,0,1,0,0.00126421243864032,0.00125786163522013,"Harrison","NGO","Uncertain, TX",-94.1212965,32.7120883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","Caddo Lake Institute",1,4,5,5.5163622079425e-05,0.00126262224695873,0.00255689411431313,"Harrison","NGO","Shreveport, LA",-93.7501789,32.5251516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","Cameron Park Zoo",1,0,1,0,0.00126103204514304,0.00125786163522013,"McLennan","NGO","Waco, TX",-97.1466695,31.549333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","Camp of the Hills",1,0,1,0,0.00125944584382872,0.00125786163522013,"Burnet","NGO","Marble Falls, TX",-98.2729184,30.5782297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","Cap Metro",3,0,3,0,0.00146964099298866,0.00125786163522013,"Travis","Municipal/County","Austin, TX",-97.7430608,30.267153,3,0,3,0,0.00146964099298866,0.00125786163522013,1,0,1,0,0.00268817204301075,0.00268096514745308,3,0,3,0,0.00226558206992226,0.00198412698412698,1,0,1,0,0.00423721237909642,0.00420168067226891
"115","Capital City Innovation",1,0,1,0,0.00145676312371111,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","Carl B. and Florence E. King Foundation",1,0,1,0,0.00126739879964245,0.00125786163522013,"Dallas","NGO","Dallas, TX",-96.7969879,32.7766642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","Carson Ridge Neighborhood Association",1,0,1,0,0.00125944584382872,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","Casting for Recovery",1,0,1,0,0.00126103204514304,0.00125786163522013,"Gallatin","NGO","Bozeman, MT",-111.0429339,45.6769979,1,0,1,0,0.00126103204514304,0.00125786163522013,1,0,1,0,0.00268817204301075,0.00268096514745308,1,0,1,0,0.00198807157057654,0.00198412698412698,1,0,1,0,0.00421940928270042,0.00420168067226891
"119","Cattlemen's Texas Longhorn Conservancy",0,6,6,0,0.00125786163522013,0.00128203265146635,"Bandera","NGO","Tarpley, TX",-99.2764299,29.6571703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","Cattlemen's Texas Longhorn Registry",2,0,2,0,0.00126103404791929,0.00125786163522013,"Bandera","NGO","Tarpley, TX",-99.2764299,29.6571703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","Cedar Hill State Park",1,0,1,0,0.00126262224695873,0.00125786163522013,"Dallas","Municipal/County","Cedar Hill, TX",-96.9561152,32.5884689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Center for the Study and Advancement of Early Texas Art",1,0,1,0,0.00126103204514304,0.00125786163522013,"Tom Green","NGO","San Angelo, TX",-100.4370375,31.4637723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","Center for the Study of the American West",1,0,1,0,0.00125944584382872,0.00125786163522013,"Randall","NGO","Canyon, TX",-101.9188024,34.9803342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","CenterPoint Energy",1,0,1,0,0.00126580865883268,0.00125786163522013,"Harris","Private","Houston, TX",-95.3698028,29.7604267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","Central Fort Bend Chamber of Commerce",1,0,1,0,0.00145643177882781,0.00125786163522013,"Fort Bend","NGO","Rosenberg, TX",-95.8085623,29.5571825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","Central Texas Families for Safe Streets",1,0,1,0,0.00126103204514304,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","Central Texas Food Bank",3,0,3,0,0.00145792937305365,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","Central Texas Trail Tamers",1,6,7,0.000565578383846543,0.00126103204514304,0.00257360210296353,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Chamber of Cedar Hill",1,0,1,0,0.00126262224695873,0.00125786163522013,"Dallas","NGO","Cedar Hill, TX",-96.9561152,32.5884689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Chihuahuan Desert Research Institute",0,2,2,0,0.00125786163522013,0.00259289859284634,"Jeff Davis","NGO","Fort Davis, TX",-103.8946253,30.5882111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","Cibolo Nature Center and Farm",1,0,1,0,0.00145700905767847,0.00125786163522013,"Kendall","NGO","Boerne, TX",-98.7319703,29.7946641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","Citizens' Environmental Coalition Educational Fund",2,9,11,0.0024415200221452,0.00145403136605697,0.0025339805515397,"Harris","NGO","Houston, TX",-95.3698028,29.7604267,2,9,11,0.0024415200221452,0.00145403136605697,0.0025339805515397,2,9,11,0.000995324078099489,0.00269541778975741,0.00392235425607069,2,3,5,0.000747308974836241,0.00201605630528624,0.00208730148849909,1,0,1,0,0.00429145692246406,0.00420168067226891
"133","City Forest Credits",1,0,1,0,0.00145496658524473,0.00125786163522013,"King","NGO","Seattle, WA",-122.3320708,47.6062095,1,0,1,0,0.00145496658524473,0.00125786163522013,1,0,1,0,0.00268817204301075,0.00268096514745308,1,0,1,0,0.00198807157057654,0.00198412698412698,1,0,1,0,0.00425508994936982,0.00420168067226891
"134","City of Amarillo",1,0,1,0,0.00126262224695873,0.00125786163522013,"Potter","Municipal/County","Amarillo, TX",-101.8312969,35.2219971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","City of Austin",6,0,6,0,0.00146559632604165,0.00125786163522013,"Travis","Municipal/County","Austin, TX",-97.7430608,30.267153,6,0,6,0,0.00146559632604165,0.00125786163522013,4,0,4,0,0.00307399909102177,0.00268096514745308,4,0,4,0,0.00225075062309548,0.00198412698412698,1,0,1,0,0.00434694888208213,0.00420168067226891
"136","City of Austin Office of Sustainability",3,0,3,0,0.00145837657340281,0.00125786163522013,"Travis","Municipal/County","Austin, TX",-97.7430608,30.267153,3,0,3,0,0.00145837657340281,0.00125786163522013,1,0,1,0,0.00268817204301075,0.00268096514745308,3,0,3,0,0.00201606438580178,0.00198412698412698,1,0,1,0,0.00421940928270042,0.00420168067226891
"137","City of Austin Park Rangers",1,0,1,0,0.00145583360225306,0.00125786163522013,"Travis","Municipal/County","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","City of Austin Watershed Protection Department",3,0,3,0,0.00145804181678621,0.00125786163522013,"Travis","Municipal/County","Austin, TX",-97.7430608,30.267153,3,0,3,0,0.00145804181678621,0.00125786163522013,1,0,1,0,0.0027026437959068,0.00268096514745308,2,0,2,0,0.00202008032128514,0.00198412698412698,2,0,2,0,0.00430971777713122,0.00420168067226891
"139","City of Boerne",1,0,1,0,0.00145691815936556,0.00125786163522013,"Kendall","Municipal/County","Boerne, TX",-98.7319703,29.7946641,1,0,1,0,0.00145691815936556,0.00125786163522013,1,0,1,0,0.00304526142586999,0.00268096514745308,1,0,1,0,0.00223537672541752,0.00198412698412698,1,0,1,0,0.00440209517441213,0.00420168067226891
"140","City of Cedar Hill",1,0,1,0,0.00126262224695873,0.00125786163522013,"Dallas","Municipal/County","Cedar Hill, TX",-96.9561152,32.5884689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","City of Cedar Park",1,0,1,0,0.00146204214511413,0.00125786163522013,"Williamson","Municipal/County","Cedar Park, TX",-97.8202888,30.505198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","City of Dallas",1,0,1,0,0.00126103204514304,0.00125786163522013,"Dallas","Municipal/County","Dallas, TX",-96.7969879,32.7766642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","City of El Paso",1,0,1,0,0.00126103204514304,0.00125786163522013,"El Paso","Municipal/County","El Paso, TX",-106.4850217,31.7618778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","City of Fort Worth",1,0,1,0,0.00145599111001902,0.00125786163522013,"Tarrant","Municipal/County","Fort Worth, TX",-97.3307658,32.7554883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","City of Houston",4,0,4,0,0.00145878384461196,0.00125786163522013,"Harris","Municipal/County","Houston, TX",-95.3698028,29.7604267,4,0,4,0,0.00145878384461196,0.00125786163522013,1,0,1,0,0.00268817204301075,0.00268096514745308,3,0,3,0,0.00223785308472254,0.00198412698412698,2,0,2,0,0.00440193164933135,0.00420168067226891
"146","City of Houston Green Building Resource Center",0,8,8,0,0.00125786163522013,0.00255178287348749,"Harris","Municipal/County","Houston, TX",-95.3698028,29.7604267,0,8,8,0,0.00125786163522013,0.00255178287348749,0,7,7,0,0.00268096514745308,0.00398453315624297,0,6,6,0,0.00198412698412698,0.00271645208675365,0,2,2,0,0.00420168067226891,0.00423728813559322
"147","City of Houston Resiliency Office",1,0,1,0,0.00145675510552301,0.00125786163522013,"Harris","Municipal/County","Houston, TX",-95.3698028,29.7604267,1,0,1,0,0.00145675510552301,0.00125786163522013,1,0,1,0,0.00270992839087075,0.00268096514745308,1,0,1,0,0.00202407970769553,0.00198412698412698,1,0,1,0,0.00421940928270042,0.00420168067226891
"148","City of Karnes",1,0,1,0,0.00145884549099154,0.00125786163522013,"Karnes","Municipal/County","Karnes City, TX",-97.9008355,28.8849772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","City of Midland",1,0,1,0,0.00125944584382872,0.00125786163522013,"Midland","Municipal/County","Midland, TX",-102.0779146,31.9973456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","City of Pasadena",1,0,1,0,0.00145842211217727,0.00125786163522013,"Harris","Municipal/County","Pasadena, TX",-95.2091006,29.6910625,1,0,1,0,0.00145842211217727,0.00125786163522013,1,0,1,0,0.00268817204301075,0.00268096514745308,1,0,1,0,0.00198807157057654,0.00198412698412698,1,0,1,0,0.00421940928270042,0.00420168067226891
"151","City of Pflugerville",1,0,1,0,0.00146204214511413,0.00125786163522013,"Travis","Municipal/County","Pflugerville, TX",-97.6222665,30.4548451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","City of Rosenberg Parks and Recreation",1,0,1,0,0.00145670165319126,0.00125786163522013,"Fort Bend","Municipal/County","Rosenberg, TX",-95.8085623,29.5571825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","City of San Antonio",1,0,1,0,0.00126103204514304,0.00125786163522013,"Bexar","Municipal/County","San Antonio, TX",-98.4936282,29.4241219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","City of San Antonio Parks and Recreation",3,0,3,0,0.00145680856177767,0.00125786163522013,"Bexar","Municipal/County","San Antonio, TX",-98.4936282,29.4241219,3,0,3,0,0.00145680856177767,0.00125786163522013,2,0,2,0,0.00304486261285227,0.00268096514745308,2,0,2,0,0.00224026509061271,0.00198412698412698,2,0,2,0,0.00423728813559322,0.00420168067226891
"155","City of San Marcos",1,0,1,0,0.00146204214511413,0.00125786163522013,"Hays","Municipal/County","San Marcos, TX",-97.9413941,29.8832749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","Clean Water Action",2,0,2,0,0.00145657338359796,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","Cleaning for a Reason",0,7,7,0,0.00125786163522013,0.00126903553299492,"Denton","NGO","Lewisville, TX",-96.994174,33.046233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Coalition for a New Dallas",1,0,1,0,0.00126103204514304,0.00125786163522013,"Dallas","NGO","Dallas, TX",-96.7969879,32.7766642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","Coalition for Environment, Equity, and Resilience",3,0,3,0,0.00145702509973465,0.00125786163522013,"Harris","NGO","Houston, TX",-95.3698028,29.7604267,3,0,3,0,0.00145702509973465,0.00125786163522013,2,0,2,0,0.00304481276856967,0.00268096514745308,3,0,3,0,0.00225464488222506,0.00198412698412698,2,0,2,0,0.00442213680635892,0.00420168067226891
"160","Coastal Bend Bays and Estuaries Program",4,10,14,0.00176780944856296,0.00145426572401919,0.0025315002805693,"Nueces","NGO","Corpus Christi, TX",-97.396381,27.8005828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","Coastal Bend Bays Foundation",1,0,1,0,0.00145609524403349,0.00125786163522013,"Nueces","NGO","Corpus Christi, TX",-97.396381,27.8005828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","Coastal Bend Community Foundation",1,0,1,0,0.00145609524403349,0.00125786163522013,"Nueces","NGO","Corpus Christi, TX",-97.396381,27.8005828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","Coastal Conservation Association",3,0,3,0,0.00145633561015693,0.00125786163522013,"Harris","NGO","Houston, TX",-95.3698028,29.7604267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Coastal Prairie Partnership",1,10,11,0.00298009079622282,0.00145475865480629,0.00253292968089552,"Harris","NGO","Houston, TX",-95.3698028,29.7604267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","Comal County Conservation Alliance",4,6,10,0.00527779873963896,0.0014545241379563,0.00253751949479713,"Comal","NGO","Canyon Lake, TX",-98.2625127,29.8752177,4,6,10,0.00527779873963896,0.0014545241379563,0.00253751949479713,2,0,2,0,0.00304476292591895,0.00268096514745308,3,0,3,0,0.00223481061868266,0.00198412698412698,1,0,1,0,0.00421940928270042,0.00420168067226891
"166","Comal Independent School District",1,0,1,0,0.00145606854158414,0.00125786163522013,"Comal","NGO","New Braunfels, TX",-98.1244531,29.7030024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","Comal Master Gardeners",1,0,1,0,0.00145606854158414,0.00125786163522013,"Comal","NGO","New Braunfels, TX",-98.1244531,29.7030024,1,0,1,0,0.00145606854158414,0.00125786163522013,1,0,1,0,0.00268817204301075,0.00268096514745308,1,0,1,0,0.00198807157057654,0.00198412698412698,1,0,1,0,0.00421940928270042,0.00420168067226891
"168","Coming Clean",1,0,1,0,0.00125944584382872,0.00125786163522013,"Windham","NGO","Brattleboro, VT",-72.5578678,42.8509152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","Communities in Schools",1,0,1,0,0.001457664395721,0.00125786163522013,"Arlington","NGO","Arlington, VA",-77.1067698,38.8799697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Communities Unlimited",2,0,2,0,0.00146275860798438,0.00125786163522013,"Washington","NGO","Fayetteville, AR",-94.1718542,36.082156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","Community Action Corporation of South Texas",1,0,1,0,0.00145589766909683,0.00125786163522013,"Jim Wells","NGO","Alice, TX",-98.0697249,27.7522487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","Community Care",1,0,1,0,0.00145464671687702,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","Community Development Corporation of Brownsville",1,0,1,0,0.00145589766909683,0.00125786163522013,"Cameron","NGO","Brownsville, TX",-97.4974838,25.9017472,1,0,1,0,0.00145589766909683,0.00125786163522013,1,0,1,0,0.0030426958939964,0.00268096514745308,1,0,1,0,0.00223337181422609,0.00198412698412698,1,0,1,0,0.00438328802086223,0.00420168067226891
"174","Community Not Commodity",1,0,1,0,0.00145438559535476,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","Community Powered Workshop",1,0,1,0,0.00145704916348128,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,1,0,1,0,0.00145704916348128,0.00125786163522013,1,0,1,0,0.0030457600890803,0.00268096514745308,1,0,1,0,0.00223578410237491,0.00198412698412698,1,0,1,0,0.00438458549941724,0.00420168067226891
"176","Conservation Society of San Antonio",1,0,1,0,0.00126103204514304,0.00125786163522013,"Bexar","NGO","San Antonio, TX",-98.4936282,29.4241219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
